user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day,anomaly_score,prediction,risk_score,explanation,prediction_label,severity
ACP2122,Adria Clare Paul,ElectricalEngineer,Adria.Clare.Paul@dtaa.com,378.0,1932.0,2342.0,703.0,1.86,17.0,5.11,1.21,385.0,39.0,124.0,0.0,0.0,0.0,124.0,226570.0,1130.0,256024100.0,264.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,274,797,1.11,1.03,0.33,0.0,2.99,0.0,0.0,0.0,0.0,0.33,-0.3996986448764801,1,16.899999618530273,Behavior is normal.,Normal,Low
JVZ3437,Jasper Vernon Zamora,Salesman,Jasper.Vernon.Zamora@dtaa.com,356.0,1763.0,2835.0,356.0,1.0,1.0,4.95,1.61,356.0,0.0,300.0,0.0,0.0,0.0,300.0,945252.5,1823.0,1723195300.0,1611.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,358,1079,0.94,1.0,0.84,0.0,5.12,0.0,0.0,0.0,0.0,0.84,-0.4050464928150177,1,16.889999389648438,Behavior is normal.,Normal,Low
BRN3289,Basia Rina Nelson,ProductionLineWorker,Basia.Rina.Nelson@dtaa.com,356.0,1015.0,1207.0,356.0,1.0,1.0,2.85,1.19,712.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.73,139.0,4188449.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,-0.40164825320243835,1,16.860000610351562,Behavior is normal.,Normal,Low
SMS1114,Stella MacKensie Slater,ComputerProgrammer,Stella.MacKensie.Slater@dtaa.com,356.0,1674.0,2173.0,356.0,1.0,1.0,4.7,1.3,712.0,0.0,0.0,0.0,0.0,0.0,0.0,29879.28,1105.0,33016600.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,688,1.04,0.99,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,-0.4042457640171051,1,16.850000381469727,Behavior is normal.,Normal,Low
MJD0469,Melinda Jennifer Dudley,Mathematician,Melinda.Jennifer.Dudley@dtaa.com,356.0,1637.0,1430.0,356.0,1.0,1.0,4.6,0.87,0.0,0.0,18.0,0.0,0.0,0.0,18.0,216128.9,1056.0,228232130.0,259.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,225,658,1.07,1.03,0.05,0.0,2.97,0.0,0.0,0.0,0.0,0.05,-0.3912975788116455,1,16.850000381469727,Behavior is normal.,Normal,Low
LGS1976,Lara Glenna Sexton,ElectricalEngineer,Lara.Glenna.Sexton@dtaa.com,356.0,1726.0,2277.0,405.0,1.14,49.0,4.85,1.32,743.0,0.0,12.0,0.0,0.0,0.0,12.0,220882.73,1117.0,246726020.0,229.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,237,706,0.99,1.01,0.03,0.0,3.14,0.0,0.0,0.0,0.0,0.03,-0.39950326085090637,1,16.850000381469727,Behavior is normal.,Normal,Low
IAS0857,Isaiah Alden Stewart,ProductionLineWorker,Isaiah.Alden.Stewart@dtaa.com,364.0,1148.0,1065.0,434.0,1.19,1.0,3.15,0.93,502.0,10.0,7.0,0.0,0.0,0.0,7.0,541359.1,122.0,66045816.0,53.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,76,216,0.96,1.06,0.02,0.0,0.34,0.0,0.0,0.0,0.0,0.02,-0.4016162157058716,1,16.850000381469727,Behavior is normal.,Normal,Low
GGH1726,George Guy Hayden,ChiefEngineer,George.Guy.Hayden@dtaa.com,356.0,1812.0,2975.0,356.0,1.0,1.0,5.09,1.64,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30133.93,2263.0,68193090.0,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,420,1225,1.02,1.03,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,-0.39638426899909973,1,16.84000015258789,Behavior is normal.,Normal,Low
AID2774,Audra Illiana Dalton,StockroomClerk,Audra.Illiana.Dalton@dtaa.com,356.0,1128.0,963.0,451.0,1.27,83.0,3.17,0.85,375.0,0.0,12.0,0.0,0.0,0.0,12.0,1184138.6,125.0,148017330.0,175.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,78,222,1.04,1.05,0.03,0.0,0.35,0.0,0.0,0.0,0.0,0.03,-0.3976666331291199,1,16.81999969482422,Behavior is normal.,Normal,Low
CMS2897,Colt Malcolm Shepherd,Salesman,Colt.Malcolm.Shepherd@dtaa.com,363.0,1944.0,2780.0,491.0,1.35,71.0,5.36,1.43,483.0,12.0,43.0,0.0,0.0,0.0,43.0,200617.22,1763.0,353688160.0,371.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,368,1077,0.99,1.03,0.12,0.0,4.86,0.0,0.0,0.0,0.0,0.12,-0.4047185182571411,1,16.809999465942383,Behavior is normal.,Normal,Low
NDB0517,Nicole Dorothy Bruce,WebDeveloper,Nicole.Dorothy.Bruce@dtaa.com,356.0,1635.0,2091.0,379.0,1.06,24.0,4.59,1.28,370.0,0.0,244.0,0.0,0.0,0.0,244.0,530955.25,1098.0,582988860.0,678.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,258,779,1.08,0.99,0.69,0.0,3.08,0.0,0.0,0.0,0.0,0.69,-0.3857508897781372,1,16.809999465942383,Behavior is normal.,Normal,Low
FFP2270,Finn Francis Pitts,Salesman,Finn.Francis.Pitts@dtaa.com,372.0,2115.0,3192.0,685.0,1.84,21.0,5.69,1.51,372.0,38.0,215.0,0.0,0.0,0.0,215.0,547553.25,1920.0,1051302300.0,1180.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,383,1243,1.11,0.92,0.58,0.0,5.16,0.0,0.0,0.0,0.0,0.58,-0.4046415686607361,1,16.790000915527344,Behavior is normal.,Normal,Low
ASG0072,Anjolie Samantha Gonzales,Manager,Anjolie.Samantha.Gonzales@dtaa.com,356.0,1956.0,2783.0,628.0,1.76,1.0,5.49,1.42,356.0,0.0,107.0,0.0,0.0,0.0,107.0,390551.53,1692.0,660813200.0,691.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,358,1072,0.99,1.0,0.3,0.0,4.75,0.0,0.0,0.0,0.0,0.3,-0.39745792746543884,1,16.780000686645508,Behavior is normal.,Normal,Low
ZDC3269,Zahir Declan Clarke,StockroomClerk,Zahir.Declan.Clarke@dtaa.com,360.0,1088.0,981.0,401.0,1.11,1.0,3.02,0.9,439.0,6.0,8.0,0.0,0.0,0.0,8.0,1171965.0,133.0,155871340.0,170.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,78,212,0.99,1.1,0.02,0.0,0.37,0.0,0.0,0.0,0.0,0.02,-0.3974764347076416,1,16.770000457763672,Behavior is normal.,Normal,Low
GCP2425,Gage Cedric Prince,ITAdmin,Gage.Cedric.Prince@dtaa.com,356.0,2866.0,5302.0,1724.0,4.84,946.0,8.05,1.85,2135.0,0.0,141.0,0.0,0.0,0.0,141.0,777045.1,1302.0,1011712800.0,1075.0,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,445,1280,0.99,1.04,0.4,0.0,3.66,0.0,0.0,0.0,0.0,0.4,-0.4104650318622589,1,16.760000228881836,Behavior is normal.,Normal,Low
OWC2563,Orla Whilemina Cannon,Mathematician,Orla.Whilemina.Cannon@dtaa.com,147.0,676.0,732.0,147.0,1.0,1.0,4.6,1.08,147.0,0.0,16.0,0.0,0.0,0.0,16.0,427795.03,422.0,180529500.0,181.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,244,699,1.16,1.05,0.11,0.0,2.87,0.0,0.0,0.0,0.0,0.11,-0.3908133804798126,1,16.729999542236328,Behavior is normal.,Normal,Low
PNL0018,Peter Nicholas Livingston,Director,Peter.Nicholas.Livingston@dtaa.com,356.0,2079.0,3669.0,633.0,1.78,1.0,5.84,1.76,712.0,0.0,167.0,0.0,0.0,0.0,167.0,484722.44,2157.0,1045546300.0,1276.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,440,1307,1.03,1.01,0.47,0.0,6.06,0.0,0.0,0.0,0.0,0.47,-0.42879754304885864,1,16.68000030517578,Behavior is normal.,Normal,Low
MUO3601,Murphy Ulric Obrien,SystemsEngineer,Murphy.Ulric.Obrien@dtaa.com,356.0,1674.0,2163.0,634.0,1.78,1.0,4.7,1.29,356.0,0.0,93.0,0.0,0.0,0.0,93.0,841733.8,1080.0,909072500.0,903.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,237,729,1.08,0.98,0.26,0.0,3.03,0.0,0.0,0.0,0.0,0.26,-0.398578017950058,1,16.670000076293945,Behavior is normal.,Normal,Low
VJK1327,Vivien Jolie Kent,TestEngineer,Vivien.Jolie.Kent@dtaa.com,356.0,1610.0,1976.0,356.0,1.0,1.0,4.52,1.23,356.0,0.0,165.0,0.0,0.0,0.0,165.0,800840.25,1099.0,880123460.0,979.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,234,709,1.02,0.99,0.46,0.0,3.09,0.0,0.0,0.0,0.0,0.46,-0.38944146037101746,1,16.6200008392334,Behavior is normal.,Normal,Low
CCM3075,Cyrus Camden Mcgowan,MechanicalEngineer,Cyrus.Camden.Mcgowan@dtaa.com,356.0,1818.0,2200.0,639.0,1.79,1.0,5.11,1.21,356.0,0.0,110.0,0.0,0.0,0.0,110.0,908275.94,1095.0,994562200.0,1111.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,256,740,1.04,1.04,0.31,0.0,3.08,0.0,0.0,0.0,0.0,0.31,-0.39608657360076904,1,16.600000381469727,Behavior is normal.,Normal,Low
RRA0643,Robert Rogan Abbott,SoftwareDeveloper,Robert.Rogan.Abbott@dtaa.com,356.0,1571.0,1480.0,356.0,1.0,1.0,4.41,0.94,0.0,0.0,31.0,0.0,0.0,0.0,31.0,735645.4,1093.0,804060400.0,846.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,225,674,1.03,1.0,0.09,0.0,3.07,0.0,0.0,0.0,0.0,0.09,-0.3953089714050293,1,16.59000015258789,Behavior is normal.,Normal,Low
HEB3754,Hollee Evelyn Blevins,Technician,Hollee.Evelyn.Blevins@dtaa.com,360.0,1530.0,1365.0,641.0,1.78,1.0,4.25,0.89,360.0,3.0,0.0,0.0,0.0,0.0,0.0,30816.78,364.0,11217310.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,120,360,1.03,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,-0.40366125106811523,1,16.579999923706055,Behavior is normal.,Normal,Low
MOB1914,Mechelle Oprah Bridges,Mathematician,Mechelle.Oprah.Bridges@dtaa.com,356.0,1621.0,1461.0,356.0,1.0,1.0,4.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29967.53,1105.0,33114120.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,230,678,1.0,1.02,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,-0.3902337849140167,1,16.56999969482422,Behavior is normal.,Normal,Low
AGG3958,Alec Gavin Green,StockroomClerk,Alec.Gavin.Green@dtaa.com,356.0,1009.0,1211.0,356.0,1.0,1.0,2.83,1.2,712.0,0.0,14.0,0.0,0.0,0.0,14.0,1678750.8,129.0,216558850.0,203.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,190,1.02,0.99,0.04,0.0,0.36,0.0,0.0,0.0,0.0,0.04,-0.39665496349334717,1,16.549999237060547,Behavior is normal.,Normal,Low
ADM0158,Aidan Drake Mitchell,ComputerScientist,Aidan.Drake.Mitchell@dtaa.com,356.0,1616.0,1961.0,372.0,1.04,17.0,4.54,1.21,378.0,0.0,12.0,0.0,0.0,0.0,12.0,207402.77,1199.0,248675890.0,227.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,255,751,1.01,1.02,0.03,0.0,3.37,0.0,0.0,0.0,0.0,0.03,-0.3891419470310211,1,16.540000915527344,Behavior is normal.,Normal,Low
BYC3970,Brooke Yoko Carr,StockroomClerk,Brooke.Yoko.Carr@dtaa.com,356.0,1020.0,1208.0,356.0,1.0,1.0,2.87,1.18,712.0,0.0,7.0,0.0,0.0,0.0,7.0,1541620.1,133.0,205035470.0,208.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,187,1.04,0.99,0.02,0.0,0.37,0.0,0.0,0.0,0.0,0.02,-0.39659953117370605,1,16.540000915527344,Behavior is normal.,Normal,Low
CDE1846,Carlos Dieter Ewing,ElectricalEngineer,Carlos.Dieter.Ewing@dtaa.com,356.0,1625.0,1951.0,365.0,1.03,10.0,4.56,1.2,312.0,0.0,147.0,0.0,0.0,0.0,101.0,768679.25,1127.0,866301500.0,967.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,230,813,1.06,0.85,0.41,0.0,3.17,0.0,0.0,0.0,0.0,0.28,-0.3983306586742401,1,16.540000915527344,Behavior is normal.,Normal,Low
ZAP1762,Zena Ariana Perry,ITAdmin,Zena.Ariana.Perry@dtaa.com,356.0,2781.0,5329.0,1715.0,4.82,951.0,7.81,1.92,2116.0,0.0,169.0,0.0,0.0,0.0,169.0,794180.6,1329.0,1055466050.0,1210.0,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,434,1271,1.01,1.02,0.47,0.0,3.73,0.0,0.0,0.0,0.0,0.47,-0.409673273563385,1,16.540000915527344,Behavior is normal.,Normal,Low
LLJ3179,Lydia Lila Jenkins,ComputerScientist,Lydia.Lila.Jenkins@dtaa.com,191.0,871.0,957.0,191.0,1.0,1.0,4.56,1.1,191.0,0.0,0.0,0.0,0.0,0.0,0.0,29612.31,575.0,17027076.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,242,685,1.17,1.06,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,-0.38910558819770813,1,16.530000686645508,Behavior is normal.,Normal,Low
HLM1564,Hayfa Libby Marsh,ProductionLineWorker,Hayfa.Libby.Marsh@dtaa.com,356.0,1025.0,1215.0,356.0,1.0,1.0,2.88,1.19,712.0,0.0,24.0,0.0,0.0,0.0,24.0,1482286.1,123.0,182321180.0,193.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,66,193,1.04,1.03,0.07,0.0,0.35,0.0,0.0,0.0,0.0,0.07,-0.40033817291259766,1,16.520000457763672,Behavior is normal.,Normal,Low
MLB1214,Mufutau Lucius Benjamin,Mathematician,Mufutau.Lucius.Benjamin@dtaa.com,140.0,645.0,692.0,140.0,1.0,1.0,4.61,1.07,140.0,0.0,0.0,0.0,0.0,0.0,0.0,29668.2,412.0,12223298.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,238,685,1.19,1.04,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,-0.3899364769458771,1,16.489999771118164,Behavior is normal.,Normal,Low
HLM1007,Hakeem Levi Mcgee,ChiefEngineer,Hakeem.Levi.Mcgee@dtaa.com,356.0,1705.0,2830.0,356.0,1.0,1.0,4.79,1.66,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29940.57,2118.0,63414130.0,0.0,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,401,1191,1.07,1.01,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,-0.394983172416687,1,16.469999313354492,Behavior is normal.,Normal,Low
BDM3662,Bert Declan Miles,StockroomClerk,Bert.Declan.Miles@dtaa.com,356.0,1255.0,1340.0,628.0,1.76,1.0,3.53,1.07,585.0,0.0,7.0,0.0,0.0,0.0,7.0,799775.1,120.0,95973016.0,120.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,78,237,0.99,0.99,0.02,0.0,0.34,0.0,0.0,0.0,0.0,0.02,-0.3963192105293274,1,16.469999313354492,Behavior is normal.,Normal,Low
GMB3703,Geraldine Mikayla Britt,ProductionLineWorker,Geraldine.Mikayla.Britt@dtaa.com,361.0,1170.0,1084.0,441.0,1.22,1.0,3.24,0.93,520.0,9.0,3.0,0.0,0.0,0.0,3.0,386763.12,120.0,46411576.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,78,218,1.04,1.07,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01,-0.40010061860084534,1,16.459999084472656,Behavior is normal.,Normal,Low
RKH1569,Robert Kendall Hendrix,ProductionLineWorker,Robert.Kendall.Hendrix@dtaa.com,356.0,1266.0,1484.0,630.0,1.77,1.0,3.56,1.17,712.0,0.0,17.0,0.0,0.0,0.0,17.0,1162326.9,125.0,145290860.0,139.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,79,241,0.98,0.98,0.05,0.0,0.35,0.0,0.0,0.0,0.0,0.05,-0.4000575840473175,1,16.450000762939453,Behavior is normal.,Normal,Low
CMS0010,Caesar Moses Shelton,VicePresident,Caesar.Moses.Shelton@dtaa.com,356.0,1905.0,3995.0,356.0,1.0,1.0,5.35,2.1,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29877.79,3283.0,98088790.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,609,1816,1.02,1.01,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,-0.41627582907676697,1,16.420000076293945,Behavior is normal.,Normal,Low
RJS3256,Rowan Jorden Snow,StockroomClerk,Rowan.Jorden.Snow@dtaa.com,137.0,387.0,333.0,137.0,1.0,1.0,2.82,0.86,137.0,0.0,3.0,0.0,0.0,0.0,3.0,474548.1,56.0,26574692.0,33.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,64,186,1.14,1.03,0.02,0.0,0.41,0.0,0.0,0.0,0.0,0.02,-0.3961411714553833,1,16.420000076293945,Behavior is normal.,Normal,Low
ZSL2618,Zia Shaine Leblanc,MaterialsEngineer,Zia.Shaine.Leblanc@dtaa.com,84.0,360.0,344.0,84.0,1.0,1.0,4.29,0.96,0.0,0.0,10.0,0.0,0.0,0.0,10.0,389346.03,250.0,97336504.0,97.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,244,693,1.18,1.06,0.12,0.0,2.98,0.0,0.0,0.0,0.0,0.12,-0.40421611070632935,1,16.399999618530273,Behavior is normal.,Normal,Low
SBG3983,Stephen Benjamin Gentry,ProductionLineWorker,Stephen.Benjamin.Gentry@dtaa.com,362.0,1114.0,1048.0,441.0,1.22,40.0,3.08,0.94,464.0,11.0,12.0,0.0,0.0,0.0,12.0,577031.1,131.0,75591080.0,82.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,78,217,1.04,1.08,0.03,0.0,0.36,0.0,0.0,0.0,0.0,0.03,-0.39982467889785767,1,16.389999389648438,Behavior is normal.,Normal,Low
RJA0402,Rahim Jonah Acosta,AdministrativeAssistant,Rahim.Jonah.Acosta@dtaa.com,360.0,1843.0,2311.0,456.0,1.27,51.0,5.12,1.25,461.0,7.0,70.0,0.0,0.0,0.0,70.0,624452.56,1324.0,826775230.0,831.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,286,845,0.96,1.02,0.19,0.0,3.68,0.0,0.0,0.0,0.0,0.19,-0.3882812559604645,1,16.389999389648438,Behavior is normal.,Normal,Low
DJH1506,Darius Jonas Harrell,ProductionLineWorker,Darius.Jonas.Harrell@dtaa.com,360.0,1348.0,1270.0,692.0,1.92,11.0,3.74,0.94,429.0,7.0,19.0,0.0,0.0,0.0,19.0,351013.1,130.0,45631704.0,52.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,83,266,1.03,0.94,0.05,0.0,0.36,0.0,0.0,0.0,0.0,0.05,-0.399714857339859,1,16.360000610351562,Behavior is normal.,Normal,Low
CBG1142,Cooper Benjamin Gill,ElectricalEngineer,Cooper.Benjamin.Gill@dtaa.com,356.0,1644.0,2021.0,381.0,1.07,25.0,4.62,1.23,363.0,0.0,42.0,0.0,0.0,0.0,42.0,614292.7,1235.0,758651460.0,792.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,237,736,0.94,0.97,0.12,0.0,3.47,0.0,0.0,0.0,0.0,0.12,-0.39760053157806396,1,16.34000015258789,Behavior is normal.,Normal,Low
WNR0091,Wynter Nadine Rowland,AdministrativeAssistant,Wynter.Nadine.Rowland@dtaa.com,356.0,1928.0,2408.0,643.0,1.81,1.0,5.42,1.25,356.0,0.0,49.0,0.0,0.0,0.0,49.0,890868.2,1360.0,1211580700.0,1170.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,290,876,1.02,0.99,0.14,0.0,3.82,0.0,0.0,0.0,0.0,0.14,-0.3880608081817627,1,16.31999969482422,Behavior is normal.,Normal,Low
DKR0027,Deanna Kitra Russell,AdministrativeAssistant,Deanna.Kitra.Russell@dtaa.com,356.0,1745.0,2440.0,356.0,1.0,1.0,4.9,1.4,710.0,0.0,0.0,0.0,0.0,0.0,0.0,29751.93,1374.0,40879156.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,271,802,1.03,1.01,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,-0.38793930411338806,1,16.290000915527344,Behavior is normal.,Normal,Low
SRM3245,Steven Rogan Mullins,ComputerScientist,Steven.Rogan.Mullins@dtaa.com,356.0,1888.0,2168.0,637.0,1.79,1.0,5.3,1.15,356.0,0.0,55.0,0.0,0.0,0.0,55.0,566845.25,1120.0,634866700.0,790.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,252,749,0.99,1.01,0.15,0.0,3.15,0.0,0.0,0.0,0.0,0.15,-0.3882187306880951,1,16.280000686645508,Behavior is normal.,Normal,Low
KAH3247,Kieran Axel House,HardwareEngineer,Kieran.Axel.House@dtaa.com,356.0,1904.0,2275.0,642.0,1.8,1.0,5.35,1.19,356.0,0.0,215.0,0.0,0.0,0.0,215.0,809252.4,1062.0,859426100.0,933.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,247,771,1.04,0.96,0.6,0.0,2.98,0.0,0.0,0.0,0.0,0.6,-0.4040251076221466,1,16.270000457763672,Behavior is normal.,Normal,Low
BRH2866,Barbara Risa Holmes,ProductionLineWorker,Barbara.Risa.Holmes@dtaa.com,74.0,214.0,176.0,74.0,1.0,1.0,2.89,0.82,74.0,0.0,0.0,0.0,0.0,0.0,0.0,395617.53,28.0,11077291.0,11.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,65,189,1.19,1.03,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,-0.39920660853385925,1,16.229999542236328,Behavior is normal.,Normal,Low
CTW2038,Ciaran Tucker Wyatt,Physicist,Ciaran.Tucker.Wyatt@dtaa.com,78.0,343.0,460.0,139.0,1.78,1.0,4.4,1.34,78.0,0.0,7.0,0.0,0.0,0.0,7.0,295199.5,236.0,69667080.0,85.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,256,742,1.12,1.04,0.09,0.0,3.03,0.0,0.0,0.0,0.0,0.09,-0.4010486900806427,1,16.229999542236328,Behavior is normal.,Normal,Low
DMM2063,Daryl Maile Morton,WebDeveloper,Daryl.Maile.Morton@dtaa.com,157.0,714.0,804.0,157.0,1.0,1.0,4.55,1.13,157.0,0.0,0.0,0.0,0.0,0.0,0.0,30189.22,490.0,14792718.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,253,689,1.12,1.1,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,-0.383440762758255,1,16.219999313354492,Behavior is normal.,Normal,Low
HAP3738,Hayden Allen Pena,Salesman,Hayden.Allen.Pena@dtaa.com,360.0,2082.0,2973.0,663.0,1.84,1.0,5.78,1.43,410.0,6.0,87.0,0.0,0.0,0.0,87.0,240263.34,1813.0,435597440.0,426.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,359,1152,0.98,0.93,0.24,0.0,5.04,0.0,0.0,0.0,0.0,0.24,-0.40218234062194824,1,16.200000762939453,Behavior is normal.,Normal,Low
RTD0762,Risa Tasha Douglas,ComputerProgrammer,Risa.Tasha.Douglas@dtaa.com,356.0,1630.0,1582.0,356.0,1.0,1.0,4.58,0.97,170.0,0.0,0.0,0.0,0.0,0.0,0.0,30397.16,1056.0,32099394.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,678,1.02,1.02,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,-0.4015372097492218,1,16.200000762939453,Behavior is normal.,Normal,Low
GCJ0831,Galvin Colby Justice,ElectricalEngineer,Galvin.Colby.Justice@dtaa.com,219.0,1038.0,1096.0,219.0,1.0,1.0,4.74,1.06,219.0,0.0,0.0,0.0,0.0,0.0,0.0,29904.38,658.0,19677082.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,236,676,1.2,1.05,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.3970540165901184,1,16.200000762939453,Behavior is normal.,Normal,Low
TCN1687,Taylor Chase Nelson,Technician,Taylor.Chase.Nelson@dtaa.com,356.0,1339.0,1131.0,390.0,1.1,35.0,3.76,0.84,376.0,0.0,0.0,0.0,0.0,0.0,0.0,29532.26,365.0,10779274.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,111,325,0.96,1.02,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,-0.4019627869129181,1,16.18000030517578,Behavior is normal.,Normal,Low
SSA1793,Stone Samuel Ayala,SoftwareDeveloper,Stone.Samuel.Ayala@dtaa.com,356.0,1730.0,2016.0,473.0,1.33,104.0,4.86,1.17,400.0,0.0,40.0,0.0,0.0,0.0,40.0,490118.2,1103.0,540600400.0,500.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,242,731,1.03,0.99,0.11,0.0,3.1,0.0,0.0,0.0,0.0,0.11,-0.3935853838920593,1,16.18000030517578,Behavior is normal.,Normal,Low
